"PropagatorCount","GraphIndex","TopologyName","RegionType","ZeroVars","RemainingVars","ObstructionRecordQ","HiddenRegionQ","HiddenRegionCount","ValidObstructionTrialCount","CandidateGeneratorCount","GeneratorCount","GeneratorSetFactorCount","SearchMethod","CancellationFactorCount","CancellationFactorClassCounts","AllCancellationFactorsBinomialQ","PolynomialCancellationFactorQ","SLSectorFactorCount","SLSectorFactorClassCounts","SLSectorAllBinomialQ","SLSectorPolynomialFactorQ","AcceptedScalingQ","ScalingVector","AcceptedScalingCount","UniqueAcceptedScalingQ","ScalingStatus","HRFoundWithScalingQ"
"8","1","G_ss","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","2","G_su","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-6-term"" -> 1, ""polynomial-3-term"" -> 1, ""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-6-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","2","G_su","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-3-term"" -> 1, ""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","2","G_su","Boundary","{x0, x7}","{x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","2","G_su","Boundary","{x3, x6}","{x0, x1, x2, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-4-term"" -> 2, ""binomial"" -> 1|>","False","True","2","<|""polynomial-4-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","2","G_su","Boundary","{x4, x6}","{x0, x1, x2, x3, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","2","G_su","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","3","G_tt","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-5-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1, 0}","108","False","Scaling vector determined","True"
"8","3","G_tt","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1, -2}","103","False","Scaling vector determined","True"
"8","3","G_tt","Boundary","{x4, x7}","{x0, x1, x2, x3, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 3|>","True","False","2","<|""binomial"" -> 2|>","True","False","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","3","G_tt","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","4","G_us","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-3-term"" -> 1, ""polynomial-6-term"" -> 1, ""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-3-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","4","G_us","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","4","G_us","Boundary","{x1, x6}","{x0, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","4","G_us","Boundary","{x4, x7}","{x0, x1, x2, x3, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","4","G_us","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","5","G_uu","Boundary","{x3}","{x0, x1, x2, x4, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-4-term"" -> 1, ""polynomial-7-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-4-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x4}","{x0, x1, x2, x3, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-5-term"" -> 1, ""binomial"" -> 2|>","False","True","2","<|""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-6-term"" -> 1, ""polynomial-3-term"" -> 1, ""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-6-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x3, x4}","{x0, x1, x2, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-3-term"" -> 1, ""binomial"" -> 2|>","False","True","2","<|""polynomial-3-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x3, x6}","{x0, x1, x2, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-4-term"" -> 2, ""binomial"" -> 1|>","False","True","2","<|""polynomial-4-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x4, x6}","{x0, x1, x2, x3, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x4, x7}","{x0, x1, x2, x3, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","5","G_uu","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","6","G_ts","Boundary","{x1}","{x0, x2, x3, x4, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-6-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","6","G_ts","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1, -2}","103","False","Scaling vector determined","True"
"8","6","G_ts","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-3-term"" -> 1, ""polynomial-6-term"" -> 1, ""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-3-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","6","G_ts","Boundary","{x1, x7}","{x0, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","6","G_ts","Boundary","{x4, x6}","{x0, x1, x2, x3, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 3|>","True","False","2","<|""binomial"" -> 2|>","True","False","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","6","G_ts","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","7","G_st","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-3-term"" -> 1, ""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","7","G_st","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-5-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1, 0}","108","False","Scaling vector determined","True"
"8","7","G_st","Boundary","{x0, x6}","{x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","7","G_st","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","8","G_ut","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-4-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","8","G_ut","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-5-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1, 0}","108","False","Scaling vector determined","True"
"8","8","G_ut","Boundary","{x4, x6}","{x0, x1, x2, x3, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 1, ""polynomial-3-term"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","8","G_ut","Boundary","{x6, x7}","{x0, x1, x2, x3, x4, x5}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1}","99","False","Scaling vector determined","True"
"8","9","G_tu","Boundary","{x3}","{x0, x1, x2, x4, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-5-term"" -> 1, ""polynomial-6-term"" -> 1, ""polynomial-3-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","9","G_tu","Boundary","{x4}","{x0, x1, x2, x3, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-6-term"" -> 1, ""binomial"" -> 3|>","False","True","2","<|""polynomial-6-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","9","G_tu","Boundary","{x6}","{x0, x1, x2, x3, x4, x5, x7}","True","False","0","2","2","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 2, ""polynomial-3-term"" -> 1|>","False","True","2","<|""binomial"" -> 2|>","True","False","True","{-2, -1, -2, -2, -2, -1, -2}","103","False","Scaling vector determined","True"
"8","9","G_tu","Boundary","{x7}","{x0, x1, x2, x3, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-6-term"" -> 1, ""polynomial-3-term"" -> 1, ""polynomial-5-term"" -> 1, ""binomial"" -> 1|>","False","True","2","<|""polynomial-6-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","9","G_tu","Boundary","{x3, x4}","{x0, x1, x2, x5, x6, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","4","<|""polynomial-4-term"" -> 1, ""binomial"" -> 3|>","False","True","2","<|""polynomial-4-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","9","G_tu","Boundary","{x3, x7}","{x0, x1, x2, x4, x5, x6}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""polynomial-4-term"" -> 2, ""binomial"" -> 1|>","False","True","2","<|""polynomial-4-term"" -> 1, ""binomial"" -> 1|>","False","True","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
"8","9","G_tu","Boundary","{x4, x6}","{x0, x1, x2, x3, x5, x7}","True","False","0","1","1","1","2","GeneratorVanishingIdealQuotient","3","<|""binomial"" -> 3|>","True","False","2","<|""binomial"" -> 2|>","True","False","False","Missing[""NoCoordinateUniformCoverageScalingFoundUpTo"", 5]","0","False","No scaling vector exists under LP constraints (uniform F_SL, W_SL<W_HR, variable coverage) within the searched nullspace box","False"
